scanindex,rettime,mz,intensity,organism,isotope,condition
512,3.817,453.3122,1395,RLUS1353,13,ACE-3
512,3.817,454.3146,1471,RLUS1353,13,ACE-3
512,3.817,455.3165,1019,RLUS1353,13,ACE-3
512,3.817,456.3212,382,RLUS1353,13,ACE-3
512,3.817,457.3262,179,RLUS1353,13,ACE-3
512,3.817,468.3014,358,RLUS1353,13,ACE-3
512,3.817,469.3043,339,RLUS1353,13,ACE-3
23,3.698,453.7844,180,RLUS1353,13,ACE-4
496,3.703,430.3294,100,RLUS1353,13,ACE-4
496,3.703,433.2946,157,RLUS1353,13,ACE-4
496,3.703,435.1669,845,RLUS1353,13,ACE-4
496,3.703,436.1706,133,RLUS1353,13,ACE-4
496,3.703,437.1659,318,RLUS1353,13,ACE-4
496,3.703,438.1646,154,RLUS1353,13,ACE-4
496,3.703,442.3628,275,RLUS1353,13,ACE-4
496,3.703,443.369,131,RLUS1353,13,ACE-4
496,3.703,445.3708,144,RLUS1353,13,ACE-4
496,3.703,449.3929,247,RLUS1353,13,ACE-4
496,3.703,450.2876,204,RLUS1353,13,ACE-4
496,3.703,452.3037,170,RLUS1353,13,ACE-4
496,3.703,453.1789,147,RLUS1353,13,ACE-4
496,3.703,453.3146,123,RLUS1353,13,ACE-4
496,3.703,454.3126,150,RLUS1353,13,ACE-4
496,3.703,455.1334,132,RLUS1353,13,ACE-4
496,3.703,455.3199,154,RLUS1353,13,ACE-4
496,3.703,465.2781,200,RLUS1353,13,ACE-4
496,3.703,466.3088,190,RLUS1353,13,ACE-4
496,3.703,467.293,346,RLUS1353,13,ACE-4
496,3.703,468.2996,398,RLUS1353,13,ACE-4
496,3.703,469.3044,335,RLUS1353,13,ACE-4
497,3.711,435.1666,824,RLUS1353,13,ACE-4
497,3.711,435.2687,120,RLUS1353,13,ACE-4
497,3.711,436.1681,240,RLUS1353,13,ACE-4
497,3.711,437.1722,284,RLUS1353,13,ACE-4
497,3.711,440.3552,181,RLUS1353,13,ACE-4
497,3.711,442.3722,150,RLUS1353,13,ACE-4
497,3.711,443.3679,132,RLUS1353,13,ACE-4
497,3.711,449.3878,126,RLUS1353,13,ACE-4
497,3.711,451.291,335,RLUS1353,13,ACE-4
497,3.711,452.2968,422,RLUS1353,13,ACE-4
497,3.711,453.177,101,RLUS1353,13,ACE-4
497,3.711,453.3051,230,RLUS1353,13,ACE-4
497,3.711,454.3059,173,RLUS1353,13,ACE-4
497,3.711,455.3136,229,RLUS1353,13,ACE-4
497,3.711,467.2969,202,RLUS1353,13,ACE-4
497,3.711,468.2994,308,RLUS1353,13,ACE-4
497,3.711,469.3037,312,RLUS1353,13,ACE-4
498,3.718,435.1668,368,RLUS1353,13,ACE-4
498,3.718,436.1656,186,RLUS1353,13,ACE-4
498,3.718,437.1636,376,RLUS1353,13,ACE-4
498,3.718,437.2533,107,RLUS1353,13,ACE-4
498,3.718,440.3598,158,RLUS1353,13,ACE-4
498,3.718,443.3639,107,RLUS1353,13,ACE-4
498,3.718,450.2924,217,RLUS1353,13,ACE-4
498,3.718,451.3159,318,RLUS1353,13,ACE-4
498,3.718,452.3074,397,RLUS1353,13,ACE-4
498,3.718,453.1808,309,RLUS1353,13,ACE-4
498,3.718,453.3104,307,RLUS1353,13,ACE-4
498,3.718,454.3078,374,RLUS1353,13,ACE-4
498,3.718,455.319,342,RLUS1353,13,ACE-4
498,3.718,457.2594,130,RLUS1353,13,ACE-4
498,3.718,457.4912,102,RLUS1353,13,ACE-4
498,3.718,461.4971,123,RLUS1353,13,ACE-4
498,3.718,466.2857,191,RLUS1353,13,ACE-4
498,3.718,468.298,340,RLUS1353,13,ACE-4
498,3.718,469.2954,160,RLUS1353,13,ACE-4
499,3.725,432.2394,149,RLUS1353,13,ACE-4
499,3.725,435.167,708,RLUS1353,13,ACE-4
499,3.725,436.165,142,RLUS1353,13,ACE-4
499,3.725,436.3156,138,RLUS1353,13,ACE-4
499,3.725,437.1692,579,RLUS1353,13,ACE-4
499,3.725,443.1138,110,RLUS1353,13,ACE-4
499,3.725,449.3844,102,RLUS1353,13,ACE-4
499,3.725,450.2994,208,RLUS1353,13,ACE-4
499,3.725,451.3011,476,RLUS1353,13,ACE-4
499,3.725,452.307,681,RLUS1353,13,ACE-4
499,3.725,453.3087,514,RLUS1353,13,ACE-4
499,3.725,454.3157,446,RLUS1353,13,ACE-4
499,3.725,455.3239,194,RLUS1353,13,ACE-4
499,3.725,457.3262,112,RLUS1353,13,ACE-4
499,3.725,458.2746,182,RLUS1353,13,ACE-4
499,3.725,459.2761,252,RLUS1353,13,ACE-4
499,3.725,460.2835,124,RLUS1353,13,ACE-4
499,3.725,461.2286,107,RLUS1353,13,ACE-4
499,3.725,462.5488,152,RLUS1353,13,ACE-4
499,3.725,467.3058,187,RLUS1353,13,ACE-4
499,3.725,469.3088,178,RLUS1353,13,ACE-4
500,3.732,432.2418,623,RLUS1353,13,ACE-4
500,3.732,433.2375,108,RLUS1353,13,ACE-4
500,3.732,435.1702,527,RLUS1353,13,ACE-4
500,3.732,435.256,112,RLUS1353,13,ACE-4
500,3.732,435.304,169,RLUS1353,13,ACE-4
500,3.732,436.1638,161,RLUS1353,13,ACE-4
500,3.732,436.2924,140,RLUS1353,13,ACE-4
500,3.732,437.1636,430,RLUS1353,13,ACE-4
500,3.732,437.2298,140,RLUS1353,13,ACE-4
500,3.732,438.1738,113,RLUS1353,13,ACE-4
500,3.732,440.2721,171,RLUS1353,13,ACE-4
500,3.732,442.1996,115,RLUS1353,13,ACE-4
500,3.732,449.3928,141,RLUS1353,13,ACE-4
500,3.732,450.3026,271,RLUS1353,13,ACE-4
500,3.732,451.3028,548,RLUS1353,13,ACE-4
500,3.732,452.3094,1396,RLUS1353,13,ACE-4
500,3.732,453.3122,1265,RLUS1353,13,ACE-4
500,3.732,454.3159,903,RLUS1353,13,ACE-4
500,3.732,455.3192,626,RLUS1353,13,ACE-4
500,3.732,456.274,380,RLUS1353,13,ACE-4
500,3.732,456.3254,327,RLUS1353,13,ACE-4
500,3.732,457.274,469,RLUS1353,13,ACE-4
500,3.732,457.3214,151,RLUS1353,13,ACE-4
500,3.732,458.2815,333,RLUS1353,13,ACE-4
500,3.732,459.2818,489,RLUS1353,13,ACE-4
500,3.732,460.2386,205,RLUS1353,13,ACE-4
500,3.732,460.2743,175,RLUS1353,13,ACE-4
500,3.732,467.0936,127,RLUS1353,13,ACE-4
500,3.732,468.2996,253,RLUS1353,13,ACE-4
500,3.732,469.3082,645,RLUS1353,13,ACE-4
501,3.739,432.2396,1116,RLUS1353,13,ACE-4
501,3.739,433.2445,301,RLUS1353,13,ACE-4
501,3.739,433.2938,151,RLUS1353,13,ACE-4
501,3.739,434.2916,213,RLUS1353,13,ACE-4
501,3.739,435.168,803,RLUS1353,13,ACE-4
501,3.739,435.301,505,RLUS1353,13,ACE-4
501,3.739,436.1727,304,RLUS1353,13,ACE-4
501,3.739,436.3014,382,RLUS1353,13,ACE-4
501,3.739,437.1612,292,RLUS1353,13,ACE-4
501,3.739,437.3034,205,RLUS1353,13,ACE-4
501,3.739,438.167,197,RLUS1353,13,ACE-4
501,3.739,441.2115,128,RLUS1353,13,ACE-4
501,3.739,446.2062,110,RLUS1353,13,ACE-4
501,3.739,450.2978,989,RLUS1353,13,ACE-4
501,3.739,451.3043,3026,RLUS1353,13,ACE-4
501,3.739,452.3059,5066,RLUS1353,13,ACE-4
501,3.739,453.3114,5075,RLUS1353,13,ACE-4
501,3.739,454.3144,5254,RLUS1353,13,ACE-4
501,3.739,455.3172,2982,RLUS1353,13,ACE-4
501,3.739,456.2672,113,RLUS1353,13,ACE-4
501,3.739,456.3218,1703,RLUS1353,13,ACE-4
501,3.739,457.2738,372,RLUS1353,13,ACE-4
501,3.739,457.3242,978,RLUS1353,13,ACE-4
501,3.739,458.2776,629,RLUS1353,13,ACE-4
501,3.739,458.3239,219,RLUS1353,13,ACE-4
501,3.739,459.2792,249,RLUS1353,13,ACE-4
501,3.739,460.2334,425,RLUS1353,13,ACE-4
501,3.739,467.2997,126,RLUS1353,13,ACE-4
501,3.739,468.3064,571,RLUS1353,13,ACE-4
501,3.739,469.3142,1078,RLUS1353,13,ACE-4
502,3.746,432.24,948,RLUS1353,13,ACE-4
502,3.746,432.2891,280,RLUS1353,13,ACE-4
502,3.746,433.2439,467,RLUS1353,13,ACE-4
502,3.746,433.2936,1117,RLUS1353,13,ACE-4
502,3.746,434.2378,244,RLUS1353,13,ACE-4
502,3.746,434.2964,1679,RLUS1353,13,ACE-4
502,3.746,435.1686,1137,RLUS1353,13,ACE-4
502,3.746,435.2996,1877,RLUS1353,13,ACE-4
502,3.746,436.1674,112,RLUS1353,13,ACE-4
502,3.746,436.303,1620,RLUS1353,13,ACE-4
502,3.746,437.1665,720,RLUS1353,13,ACE-4
502,3.746,437.3078,922,RLUS1353,13,ACE-4
502,3.746,438.1664,122,RLUS1353,13,ACE-4
502,3.746,438.3018,623,RLUS1353,13,ACE-4
502,3.746,439.3148,223,RLUS1353,13,ACE-4
502,3.746,440.268,100,RLUS1353,13,ACE-4
502,3.746,450.2992,3335,RLUS1353,13,ACE-4
502,3.746,451.3024,9455,RLUS1353,13,ACE-4
502,3.746,452.3077,13775,RLUS1353,13,ACE-4
502,3.746,453.3108,14325,RLUS1353,13,ACE-4
502,3.746,454.3147,13133,RLUS1353,13,ACE-4
502,3.746,455.3184,8143,RLUS1353,13,ACE-4
502,3.746,456.3214,5511,RLUS1353,13,ACE-4
502,3.746,457.2668,182,RLUS1353,13,ACE-4
502,3.746,457.3248,2558,RLUS1353,13,ACE-4
502,3.746,458.2774,433,RLUS1353,13,ACE-4
502,3.746,458.3296,1070,RLUS1353,13,ACE-4
502,3.746,459.2826,118,RLUS1353,13,ACE-4
502,3.746,459.3408,355,RLUS1353,13,ACE-4
502,3.746,460.2359,258,RLUS1353,13,ACE-4
502,3.746,460.2773,238,RLUS1353,13,ACE-4
502,3.746,467.2799,102,RLUS1353,13,ACE-4
502,3.746,468.308,1439,RLUS1353,13,ACE-4
502,3.746,469.3142,4359,RLUS1353,13,ACE-4
503,3.753,432.2396,851,RLUS1353,13,ACE-4
503,3.753,432.2864,613,RLUS1353,13,ACE-4
503,3.753,433.1008,148,RLUS1353,13,ACE-4
503,3.753,433.293,2811,RLUS1353,13,ACE-4
503,3.753,434.2961,3269,RLUS1353,13,ACE-4
503,3.753,435.168,1194,RLUS1353,13,ACE-4
503,3.753,435.3012,4019,RLUS1353,13,ACE-4
503,3.753,436.1721,460,RLUS1353,13,ACE-4
503,3.753,436.3042,3743,RLUS1353,13,ACE-4
503,3.753,437.162,709,RLUS1353,13,ACE-4
503,3.753,437.3072,2207,RLUS1353,13,ACE-4
503,3.753,438.1652,133,RLUS1353,13,ACE-4
503,3.753,438.3096,1496,RLUS1353,13,ACE-4
503,3.753,439.3132,772,RLUS1353,13,ACE-4
503,3.753,440.3142,181,RLUS1353,13,ACE-4
503,3.753,442.8284,141,RLUS1353,13,ACE-4
503,3.753,450.3005,6590,RLUS1353,13,ACE-4
503,3.753,451.3049,17305,RLUS1353,13,ACE-4
503,3.753,452.3079,28072,RLUS1353,13,ACE-4
503,3.753,453.179,116,RLUS1353,13,ACE-4
503,3.753,453.3115,29591,RLUS1353,13,ACE-4
503,3.753,454.3144,27502,RLUS1353,13,ACE-4
503,3.753,455.151,169,RLUS1353,13,ACE-4
503,3.753,455.3184,18095,RLUS1353,13,ACE-4
503,3.753,456.3208,9732,RLUS1353,13,ACE-4
503,3.753,457.2614,105,RLUS1353,13,ACE-4
503,3.753,457.3244,4582,RLUS1353,13,ACE-4
503,3.753,458.273,337,RLUS1353,13,ACE-4
503,3.753,458.3288,1534,RLUS1353,13,ACE-4
503,3.753,459.337,306,RLUS1353,13,ACE-4
503,3.753,460.2342,171,RLUS1353,13,ACE-4
503,3.753,467.292,423,RLUS1353,13,ACE-4
503,3.753,468.3096,2582,RLUS1353,13,ACE-4
503,3.753,469.3134,6186,RLUS1353,13,ACE-4
504,3.76,432.2389,386,RLUS1353,13,ACE-4
504,3.76,432.2878,900,RLUS1353,13,ACE-4
504,3.76,433.2914,1925,RLUS1353,13,ACE-4
504,3.76,434.2968,3817,RLUS1353,13,ACE-4
504,3.76,435.168,1078,RLUS1353,13,ACE-4
504,3.76,435.3006,4308,RLUS1353,13,ACE-4
504,3.76,436.1696,450,RLUS1353,13,ACE-4
504,3.76,436.3032,3629,RLUS1353,13,ACE-4
504,3.76,437.168,639,RLUS1353,13,ACE-4
504,3.76,437.306,2671,RLUS1353,13,ACE-4
504,3.76,438.172,152,RLUS1353,13,ACE-4
504,3.76,438.3092,1310,RLUS1353,13,ACE-4
504,3.76,439.319,593,RLUS1353,13,ACE-4
504,3.76,440.3157,255,RLUS1353,13,ACE-4
504,3.76,450.3008,6897,RLUS1353,13,ACE-4
504,3.76,451.3046,18433,RLUS1353,13,ACE-4
504,3.76,452.3076,29699,RLUS1353,13,ACE-4
504,3.76,452.4232,113,RLUS1353,13,ACE-4
504,3.76,453.1798,126,RLUS1353,13,ACE-4
504,3.76,453.3114,29741,RLUS1353,13,ACE-4
504,3.76,454.209,137,RLUS1353,13,ACE-4
504,3.76,454.3146,26060,RLUS1353,13,ACE-4
504,3.76,455.0096,150,RLUS1353,13,ACE-4
504,3.76,455.3178,19387,RLUS1353,13,ACE-4
504,3.76,456.3202,9848,RLUS1353,13,ACE-4
504,3.76,457.3246,5399,RLUS1353,13,ACE-4
504,3.76,458.2598,161,RLUS1353,13,ACE-4
504,3.76,458.3288,1912,RLUS1353,13,ACE-4
504,3.76,459.272,109,RLUS1353,13,ACE-4
504,3.76,459.3332,427,RLUS1353,13,ACE-4
504,3.76,466.8824,107,RLUS1353,13,ACE-4
504,3.76,467.2985,399,RLUS1353,13,ACE-4
504,3.76,468.3091,2482,RLUS1353,13,ACE-4
504,3.76,469.3139,6429,RLUS1353,13,ACE-4
504,3.76,470.091,123,RLUS1353,13,ACE-4
505,3.768,432.2402,311,RLUS1353,13,ACE-4
505,3.768,432.2928,496,RLUS1353,13,ACE-4
505,3.768,433.2908,1425,RLUS1353,13,ACE-4
505,3.768,434.2982,2007,RLUS1353,13,ACE-4
505,3.768,435.167,965,RLUS1353,13,ACE-4
505,3.768,435.3008,2381,RLUS1353,13,ACE-4
505,3.768,436.1714,202,RLUS1353,13,ACE-4
505,3.768,436.3069,2145,RLUS1353,13,ACE-4
505,3.768,437.1588,523,RLUS1353,13,ACE-4
505,3.768,437.306,1650,RLUS1353,13,ACE-4
505,3.768,438.3056,803,RLUS1353,13,ACE-4
505,3.768,439.1904,114,RLUS1353,13,ACE-4
505,3.768,439.3148,361,RLUS1353,13,ACE-4
505,3.768,440.3173,143,RLUS1353,13,ACE-4
505,3.768,443.0892,165,RLUS1353,13,ACE-4
505,3.768,449.2724,139,RLUS1353,13,ACE-4
505,3.768,450.3008,5200,RLUS1353,13,ACE-4
505,3.768,451.3036,12799,RLUS1353,13,ACE-4
505,3.768,452.308,20062,RLUS1353,13,ACE-4
505,3.768,453.3115,19946,RLUS1353,13,ACE-4
505,3.768,454.3144,17582,RLUS1353,13,ACE-4
505,3.768,455.3174,12648,RLUS1353,13,ACE-4
505,3.768,456.3208,7330,RLUS1353,13,ACE-4
505,3.768,457.3249,3158,RLUS1353,13,ACE-4
505,3.768,458.2734,149,RLUS1353,13,ACE-4
505,3.768,458.3294,1289,RLUS1353,13,ACE-4
505,3.768,459.3336,373,RLUS1353,13,ACE-4
505,3.768,460.2337,194,RLUS1353,13,ACE-4
505,3.768,467.282,175,RLUS1353,13,ACE-4
505,3.768,468.3086,1401,RLUS1353,13,ACE-4
505,3.768,469.3149,4382,RLUS1353,13,ACE-4
506,3.775,432.24,268,RLUS1353,13,ACE-4
506,3.775,432.2876,175,RLUS1353,13,ACE-4
506,3.775,433.2474,215,RLUS1353,13,ACE-4
506,3.775,433.2926,795,RLUS1353,13,ACE-4
506,3.775,434.2981,943,RLUS1353,13,ACE-4
506,3.775,435.1686,1072,RLUS1353,13,ACE-4
506,3.775,435.3024,1289,RLUS1353,13,ACE-4
506,3.775,436.1736,267,RLUS1353,13,ACE-4
506,3.775,436.3037,1000,RLUS1353,13,ACE-4
506,3.775,437.1643,616,RLUS1353,13,ACE-4
506,3.775,437.3092,714,RLUS1353,13,ACE-4
506,3.775,438.1653,251,RLUS1353,13,ACE-4
506,3.775,438.3137,540,RLUS1353,13,ACE-4
506,3.775,439.3144,297,RLUS1353,13,ACE-4
506,3.775,450.2988,2072,RLUS1353,13,ACE-4
506,3.775,451.3034,6708,RLUS1353,13,ACE-4
506,3.775,452.3076,8954,RLUS1353,13,ACE-4
506,3.775,453.3106,10470,RLUS1353,13,ACE-4
506,3.775,454.3138,9204,RLUS1353,13,ACE-4
506,3.775,455.3178,6838,RLUS1353,13,ACE-4
506,3.775,456.3199,3391,RLUS1353,13,ACE-4
506,3.775,457.3264,1866,RLUS1353,13,ACE-4
506,3.775,458.3327,462,RLUS1353,13,ACE-4
506,3.775,459.3482,144,RLUS1353,13,ACE-4
506,3.775,466.2786,106,RLUS1353,13,ACE-4
506,3.775,467.2887,230,RLUS1353,13,ACE-4
506,3.775,468.311,1200,RLUS1353,13,ACE-4
506,3.775,469.3136,2187,RLUS1353,13,ACE-4
507,3.782,432.2406,158,RLUS1353,13,ACE-4
507,3.782,432.2948,109,RLUS1353,13,ACE-4
507,3.782,433.294,439,RLUS1353,13,ACE-4
507,3.782,434.2924,340,RLUS1353,13,ACE-4
507,3.782,435.0842,122,RLUS1353,13,ACE-4
507,3.782,435.1674,598,RLUS1353,13,ACE-4
507,3.782,435.2956,282,RLUS1353,13,ACE-4
507,3.782,436.1768,129,RLUS1353,13,ACE-4
507,3.782,436.3045,427,RLUS1353,13,ACE-4
507,3.782,437.1664,310,RLUS1353,13,ACE-4
507,3.782,437.3075,337,RLUS1353,13,ACE-4
507,3.782,439.3088,161,RLUS1353,13,ACE-4
507,3.782,447.3308,101,RLUS1353,13,ACE-4
507,3.782,450.2451,100,RLUS1353,13,ACE-4
507,3.782,450.2967,720,RLUS1353,13,ACE-4
507,3.782,451.3044,2666,RLUS1353,13,ACE-4
507,3.782,452.3088,5095,RLUS1353,13,ACE-4
507,3.782,453.3117,5035,RLUS1353,13,ACE-4
507,3.782,454.3146,4324,RLUS1353,13,ACE-4
507,3.782,455.3184,2757,RLUS1353,13,ACE-4
507,3.782,456.325,1736,RLUS1353,13,ACE-4
507,3.782,457.3246,776,RLUS1353,13,ACE-4
507,3.782,458.2744,111,RLUS1353,13,ACE-4
507,3.782,458.3316,351,RLUS1353,13,ACE-4
507,3.782,461.2471,136,RLUS1353,13,ACE-4
507,3.782,467.3291,193,RLUS1353,13,ACE-4
507,3.782,468.3131,650,RLUS1353,13,ACE-4
507,3.782,469.3102,1634,RLUS1353,13,ACE-4
508,3.789,432.2352,118,RLUS1353,13,ACE-4
508,3.789,433.2882,144,RLUS1353,13,ACE-4
508,3.789,434.2819,209,RLUS1353,13,ACE-4
508,3.789,435.1674,719,RLUS1353,13,ACE-4
508,3.789,435.2954,179,RLUS1353,13,ACE-4
508,3.789,436.1819,252,RLUS1353,13,ACE-4
508,3.789,436.3057,276,RLUS1353,13,ACE-4
508,3.789,437.1625,409,RLUS1353,13,ACE-4
508,3.789,437.3128,135,RLUS1353,13,ACE-4
508,3.789,439.1512,135,RLUS1353,13,ACE-4
508,3.789,450.301,587,RLUS1353,13,ACE-4
508,3.789,451.3026,1730,RLUS1353,13,ACE-4
508,3.789,452.3072,2775,RLUS1353,13,ACE-4
508,3.789,453.3095,3128,RLUS1353,13,ACE-4
508,3.789,454.3145,2918,RLUS1353,13,ACE-4
508,3.789,455.3172,1999,RLUS1353,13,ACE-4
508,3.789,456.3204,1118,RLUS1353,13,ACE-4
508,3.789,457.33,267,RLUS1353,13,ACE-4
508,3.789,458.2846,152,RLUS1353,13,ACE-4
508,3.789,458.3374,161,RLUS1353,13,ACE-4
508,3.789,467.287,119,RLUS1353,13,ACE-4
508,3.789,468.318,434,RLUS1353,13,ACE-4
508,3.789,469.3106,736,RLUS1353,13,ACE-4
509,3.796,432.0824,102,RLUS1353,13,ACE-4
509,3.796,432.2376,166,RLUS1353,13,ACE-4
509,3.796,434.2922,228,RLUS1353,13,ACE-4
509,3.796,435.1686,626,RLUS1353,13,ACE-4
509,3.796,435.2985,276,RLUS1353,13,ACE-4
509,3.796,436.1664,157,RLUS1353,13,ACE-4
509,3.796,436.3051,124,RLUS1353,13,ACE-4
509,3.796,437.1671,471,RLUS1353,13,ACE-4
509,3.796,437.3054,104,RLUS1353,13,ACE-4
509,3.796,438.1685,112,RLUS1353,13,ACE-4
509,3.796,439.3078,170,RLUS1353,13,ACE-4
509,3.796,450.3034,632,RLUS1353,13,ACE-4
509,3.796,451.3044,1751,RLUS1353,13,ACE-4
509,3.796,452.3064,2496,RLUS1353,13,ACE-4
509,3.796,453.3114,3197,RLUS1353,13,ACE-4
509,3.796,454.3149,2408,RLUS1353,13,ACE-4
509,3.796,455.3194,1530,RLUS1353,13,ACE-4
509,3.796,456.3212,757,RLUS1353,13,ACE-4
509,3.796,457.3236,351,RLUS1353,13,ACE-4
509,3.796,458.3283,141,RLUS1353,13,ACE-4
509,3.796,466.3182,157,RLUS1353,13,ACE-4
509,3.796,468.3048,414,RLUS1353,13,ACE-4
509,3.796,469.3143,771,RLUS1353,13,ACE-4
509,3.796,470.1772,113,RLUS1353,13,ACE-4
510,3.803,432.2328,183,RLUS1353,13,ACE-4
510,3.803,433.2953,147,RLUS1353,13,ACE-4
510,3.803,434.2907,118,RLUS1353,13,ACE-4
510,3.803,435.1732,674,RLUS1353,13,ACE-4
510,3.803,435.3014,451,RLUS1353,13,ACE-4
510,3.803,436.3065,186,RLUS1353,13,ACE-4
510,3.803,437.1662,341,RLUS1353,13,ACE-4
510,3.803,437.322,107,RLUS1353,13,ACE-4
510,3.803,438.1756,125,RLUS1353,13,ACE-4
510,3.803,438.3126,178,RLUS1353,13,ACE-4
510,3.803,450.3022,714,RLUS1353,13,ACE-4
510,3.803,451.3052,1436,RLUS1353,13,ACE-4
510,3.803,452.307,2142,RLUS1353,13,ACE-4
510,3.803,453.3116,1994,RLUS1353,13,ACE-4
510,3.803,454.316,1746,RLUS1353,13,ACE-4
510,3.803,455.3191,1449,RLUS1353,13,ACE-4
510,3.803,456.3234,814,RLUS1353,13,ACE-4
510,3.803,457.3267,300,RLUS1353,13,ACE-4
510,3.803,466.2986,133,RLUS1353,13,ACE-4
510,3.803,467.2965,204,RLUS1353,13,ACE-4
510,3.803,468.3033,396,RLUS1353,13,ACE-4
510,3.803,469.3104,910,RLUS1353,13,ACE-4
511,3.81,433.2866,212,RLUS1353,13,ACE-4
511,3.81,434.294,127,RLUS1353,13,ACE-4
511,3.81,435.1678,803,RLUS1353,13,ACE-4
511,3.81,435.2948,250,RLUS1353,13,ACE-4
511,3.81,436.2998,196,RLUS1353,13,ACE-4
511,3.81,437.1643,272,RLUS1353,13,ACE-4
511,3.81,437.3077,207,RLUS1353,13,ACE-4
511,3.81,450.2976,409,RLUS1353,13,ACE-4
511,3.81,451.3022,1065,RLUS1353,13,ACE-4
511,3.81,452.3078,1821,RLUS1353,13,ACE-4
511,3.81,453.3122,2017,RLUS1353,13,ACE-4
511,3.81,454.3142,1850,RLUS1353,13,ACE-4
511,3.81,455.3168,1197,RLUS1353,13,ACE-4
511,3.81,456.3196,890,RLUS1353,13,ACE-4
511,3.81,457.2602,145,RLUS1353,13,ACE-4
511,3.81,457.3248,456,RLUS1353,13,ACE-4
511,3.81,467.2484,104,RLUS1353,13,ACE-4
511,3.81,467.294,151,RLUS1353,13,ACE-4
511,3.81,468.305,400,RLUS1353,13,ACE-4
511,3.81,469.313,623,RLUS1353,13,ACE-4
512,3.818,433.2882,187,RLUS1353,13,ACE-4
512,3.818,435.164,583,RLUS1353,13,ACE-4
512,3.818,435.2995,141,RLUS1353,13,ACE-4
512,3.818,436.1656,132,RLUS1353,13,ACE-4
512,3.818,436.2989,149,RLUS1353,13,ACE-4
512,3.818,437.1716,321,RLUS1353,13,ACE-4
512,3.818,437.3118,229,RLUS1353,13,ACE-4
512,3.818,449.8817,102,RLUS1353,13,ACE-4
512,3.818,450.3006,374,RLUS1353,13,ACE-4
512,3.818,451.3052,1408,RLUS1353,13,ACE-4
512,3.818,452.3046,1664,RLUS1353,13,ACE-4
512,3.818,453.3145,1980,RLUS1353,13,ACE-4
512,3.818,454.3132,1339,RLUS1353,13,ACE-4
512,3.818,455.3181,1252,RLUS1353,13,ACE-4
512,3.818,456.3216,692,RLUS1353,13,ACE-4
512,3.818,457.0989,111,RLUS1353,13,ACE-4
512,3.818,457.272,162,RLUS1353,13,ACE-4
512,3.818,457.3216,187,RLUS1353,13,ACE-4
512,3.818,458.2724,113,RLUS1353,13,ACE-4
512,3.818,458.328,155,RLUS1353,13,ACE-4
512,3.818,468.3094,443,RLUS1353,13,ACE-4
512,3.818,469.0961,154,RLUS1353,13,ACE-4
512,3.818,469.3092,550,RLUS1353,13,ACE-4
