,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
1233,504,3.76,450.3004,84632,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1235,504,3.76,451.3043,27180,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1236,504,3.76,452.3064,4358,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1239,504,3.76,453.3072,524,RLUS1353,12,ACE-3,M3,EXAMPLE_3
1247,504,3.76,466.2936,1234,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1248,504,3.76,467.301,435,RLUS1353,12,ACE-3,M1,EXAMPLE_11
1249,504,3.76,468.3109,21129,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1251,504,3.76,469.3144,6810,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1252,505,3.767,432.2378,4141,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1253,505,3.767,432.2898,6010,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1254,505,3.767,433.2404,1048,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1255,505,3.767,433.2922,2383,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1256,505,3.767,434.2425,458,RLUS1353,12,ACE-3,M2,EXAMPLE_1
1257,505,3.767,434.296,339,RLUS1353,12,ACE-3,M2,EXAMPLE_6
1268,505,3.767,450.3002,51690,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1269,505,3.767,451.3028,14618,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1270,505,3.767,452.3064,2814,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1272,505,3.767,453.3066,368,RLUS1353,12,ACE-3,M3,EXAMPLE_3
1282,505,3.767,466.2917,917,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1284,505,3.767,467.3024,174,RLUS1353,12,ACE-3,M1,EXAMPLE_11
1285,505,3.767,468.3111,15002,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1287,505,3.767,469.3116,4455,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1289,506,3.774,432.2386,4044,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1290,506,3.774,432.2911,2936,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1291,506,3.774,433.2388,1620,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1292,506,3.774,433.2902,1180,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1293,506,3.774,434.246,318,RLUS1353,12,ACE-3,M2,EXAMPLE_1
1299,506,3.774,448.2801,225,RLUS1353,12,ACE-3,M0,EXAMPLE_10
1300,506,3.774,450.3008,27132,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1301,506,3.774,451.304,8729,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1302,506,3.774,452.306,1795,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1314,506,3.774,466.2976,863,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1316,506,3.774,467.2956,214,RLUS1353,12,ACE-3,M1,EXAMPLE_11
1317,506,3.774,468.3108,7853,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1319,506,3.774,469.3158,2507,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1322,507,3.781,432.2402,3652,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1323,507,3.781,432.2902,1497,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1324,507,3.781,433.2414,1060,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1325,507,3.781,433.292,637,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1327,507,3.781,434.2992,114,RLUS1353,12,ACE-3,M2,EXAMPLE_6
1336,507,3.781,448.2832,311,RLUS1353,12,ACE-3,M0,EXAMPLE_10
1337,507,3.781,449.284,228,RLUS1353,12,ACE-3,M1,EXAMPLE_10
1338,507,3.781,450.3003,13777,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1339,507,3.781,451.304,4559,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1340,507,3.781,452.3078,1009,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1346,507,3.781,466.2978,612,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1347,507,3.781,468.3104,4633,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1350,507,3.781,469.3128,829,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1352,508,3.788,432.239,3161,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1353,508,3.788,432.2927,911,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1354,508,3.788,433.2432,632,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1355,508,3.788,433.2926,278,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1365,508,3.788,448.2819,135,RLUS1353,12,ACE-3,M0,EXAMPLE_10
1366,508,3.788,450.2998,7408,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1367,508,3.788,451.303,2779,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1368,508,3.788,452.311,575,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1370,508,3.788,453.3094,117,RLUS1353,12,ACE-3,M3,EXAMPLE_3
1375,508,3.788,466.2924,732,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1376,508,3.788,467.2984,117,RLUS1353,12,ACE-3,M1,EXAMPLE_11
1377,508,3.788,468.3114,2497,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1379,508,3.788,469.3183,842,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1381,509,3.796,432.238,2896,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1382,509,3.796,432.2937,594,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1383,509,3.796,433.2426,789,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1384,509,3.796,434.2441,172,RLUS1353,12,ACE-3,M2,EXAMPLE_1
1396,509,3.796,450.3021,7066,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1397,509,3.796,451.3048,2626,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1398,509,3.796,452.3106,416,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1407,509,3.796,468.3088,2163,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1409,509,3.796,469.3119,719,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1410,510,3.803,432.2397,2777,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1411,510,3.803,432.289,366,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1412,510,3.803,433.2434,649,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1413,510,3.803,433.2942,240,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1420,510,3.803,448.2814,247,RLUS1353,12,ACE-3,M0,EXAMPLE_10
1421,510,3.803,450.3022,5815,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1422,510,3.803,451.3054,2066,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1423,510,3.803,452.3041,328,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1428,510,3.803,466.298,706,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1430,510,3.803,468.3102,1919,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1432,510,3.803,469.307,560,RLUS1353,12,ACE-3,M3,EXAMPLE_11
1433,511,3.81,432.2409,1954,RLUS1353,12,ACE-3,M0,EXAMPLE_1
1434,511,3.81,432.2884,491,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1435,511,3.81,433.2402,701,RLUS1353,12,ACE-3,M1,EXAMPLE_1
1436,511,3.81,433.291,308,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1444,511,3.81,448.2851,359,RLUS1353,12,ACE-3,M0,EXAMPLE_10
1446,511,3.81,449.283,143,RLUS1353,12,ACE-3,M1,EXAMPLE_10
1447,511,3.81,450.301,7133,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1448,511,3.81,451.3071,1651,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1449,511,3.81,452.3052,317,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1456,511,3.81,466.295,899,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1457,511,3.81,467.3009,339,RLUS1353,12,ACE-3,M1,EXAMPLE_11
1458,511,3.81,468.3118,1885,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1460,511,3.81,469.3101,540,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1462,512,3.817,432.2912,507,RLUS1353,12,ACE-3,M0,EXAMPLE_6
1464,512,3.817,433.2895,178,RLUS1353,12,ACE-3,M1,EXAMPLE_6
1474,512,3.817,448.2816,150,RLUS1353,12,ACE-3,M0,EXAMPLE_10
1475,512,3.817,449.29,111,RLUS1353,12,ACE-3,M1,EXAMPLE_10
1476,512,3.817,450.299,5760,RLUS1353,12,ACE-3,M0,EXAMPLE_3
1477,512,3.817,451.3034,2081,RLUS1353,12,ACE-3,M1,EXAMPLE_3
1478,512,3.817,452.3078,516,RLUS1353,12,ACE-3,M2,EXAMPLE_3
1483,512,3.817,466.2946,809,RLUS1353,12,ACE-3,M0,EXAMPLE_11
1485,512,3.817,468.3108,1242,RLUS1353,12,ACE-3,M0,EXAMPLE_4
1487,512,3.817,469.3104,420,RLUS1353,12,ACE-3,M1,EXAMPLE_4
1492,496,3.703,432.2372,224,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1500,496,3.703,448.2842,388,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1504,496,3.703,450.3007,1328,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1506,496,3.703,451.3033,304,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1511,496,3.703,466.2948,747,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1513,496,3.703,468.3101,654,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1514,497,3.71,432.2392,1748,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1515,497,3.71,433.2373,513,RLUS1353,12,ACE-4,M0,EXAMPLE_2
1520,497,3.71,448.2857,259,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1522,497,3.71,450.303,537,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1523,497,3.71,451.3054,214,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1527,497,3.71,467.3,124,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1530,498,3.717,432.2377,4273,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1531,498,3.717,433.2434,1141,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1543,498,3.717,449.2896,110,RLUS1353,12,ACE-4,M1,EXAMPLE_10
1545,498,3.717,450.2998,1119,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1546,498,3.717,451.3024,398,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1551,498,3.717,466.2952,483,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1552,498,3.717,467.2948,278,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1553,498,3.717,468.3112,391,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1555,498,3.717,469.311,136,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1558,499,3.724,432.2384,13904,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1559,499,3.724,433.2426,3573,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1560,499,3.724,434.2469,926,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1570,499,3.724,448.284,362,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1571,499,3.724,450.3005,3153,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1572,499,3.724,451.3056,783,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1579,499,3.724,466.2952,800,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1581,499,3.724,468.3138,469,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1583,499,3.724,469.3099,108,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1584,500,3.731,432.2389,24606,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1586,500,3.731,433.242,6150,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1587,500,3.731,434.2418,868,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1599,500,3.731,450.3006,6676,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1602,500,3.731,451.3062,1846,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1612,500,3.731,466.2973,586,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1614,500,3.731,468.3075,1198,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1617,500,3.731,469.3172,797,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1621,501,3.739,432.2396,28497,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1623,501,3.739,433.2418,6717,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1624,501,3.739,433.2964,856,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1625,501,3.739,434.2479,1314,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1637,501,3.739,448.2806,136,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1641,501,3.739,450.3,19196,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1642,501,3.739,451.3038,6321,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1643,501,3.739,452.3079,1235,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1652,501,3.739,466.2974,1113,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1653,501,3.739,467.3011,184,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1654,501,3.739,468.3133,5915,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1656,501,3.739,469.315,2380,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1658,502,3.746,432.2388,22681,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1659,502,3.746,432.2916,5592,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1660,502,3.746,433.2433,6035,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1661,502,3.746,433.2947,1937,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1662,502,3.746,434.2466,1274,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1663,502,3.746,434.2949,626,RLUS1353,12,ACE-4,M2,EXAMPLE_6
1666,502,3.746,435.2512,184,RLUS1353,12,ACE-4,M3,EXAMPLE_1
1676,502,3.746,449.2841,257,RLUS1353,12,ACE-4,M1,EXAMPLE_10
1677,502,3.746,450.301,49238,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1678,502,3.746,451.3052,16246,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1679,502,3.746,452.3078,2361,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1680,502,3.746,453.3146,524,RLUS1353,12,ACE-4,M3,EXAMPLE_3
1686,502,3.746,466.296,884,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1687,502,3.746,467.2996,330,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1688,502,3.746,468.3113,14403,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1690,502,3.746,469.3139,4775,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1693,503,3.753,432.241,12240,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1694,503,3.753,432.2908,10860,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1695,503,3.753,433.2446,3233,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1696,503,3.753,433.2906,3266,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1698,503,3.753,434.2991,523,RLUS1353,12,ACE-4,M2,EXAMPLE_6
1700,503,3.753,435.2494,225,RLUS1353,12,ACE-4,M3,EXAMPLE_1
1711,503,3.753,448.2854,694,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1712,503,3.753,450.3015,78500,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1714,503,3.753,451.306,25506,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1715,503,3.753,452.308,4126,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1716,503,3.753,453.3134,720,RLUS1353,12,ACE-4,M3,EXAMPLE_3
1723,503,3.753,466.297,835,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1726,503,3.753,468.3119,20450,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1729,503,3.753,469.3172,7690,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1730,504,3.76,432.2398,5954,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1731,504,3.76,432.2902,8813,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1732,504,3.76,433.241,1581,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1733,504,3.76,433.2916,3313,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1734,504,3.76,434.2441,417,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1735,504,3.76,434.2916,507,RLUS1353,12,ACE-4,M1,EXAMPLE_9
1737,504,3.76,435.298,111,RLUS1353,12,ACE-4,M3,EXAMPLE_6
1749,504,3.76,450.3014,76312,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1750,504,3.76,451.3054,23368,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1751,504,3.76,452.3086,4056,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1752,504,3.76,453.3073,515,RLUS1353,12,ACE-4,M3,EXAMPLE_3
1758,504,3.76,466.2961,1092,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1759,504,3.76,467.3009,266,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1760,504,3.76,468.312,21507,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1762,504,3.76,469.3144,8022,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1763,505,3.767,432.2398,3928,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1764,505,3.767,432.2911,7078,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1765,505,3.767,433.2429,1342,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1766,505,3.767,433.2936,1988,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1776,505,3.767,448.2853,516,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1778,505,3.767,450.3008,53267,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1779,505,3.767,451.3044,17046,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1780,505,3.767,452.3079,2614,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1788,505,3.767,466.295,781,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1789,505,3.767,467.2986,451,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1791,505,3.767,468.3114,14648,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1792,505,3.767,469.3126,4848,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1793,506,3.774,432.2401,3889,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1794,506,3.774,432.2894,2384,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1795,506,3.774,433.2424,931,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1796,506,3.774,433.2936,1104,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1797,506,3.774,434.2446,246,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1805,506,3.774,448.2863,237,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1806,506,3.774,450.3016,24801,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1807,506,3.774,451.3048,7469,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1808,506,3.774,452.3061,1341,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1817,506,3.774,468.3105,6549,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1819,506,3.774,469.3167,2104,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1821,507,3.781,432.2391,4498,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1822,507,3.781,432.2906,841,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1823,507,3.781,433.2428,891,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1824,507,3.781,433.294,571,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1825,507,3.781,434.2429,271,RLUS1353,12,ACE-4,M2,EXAMPLE_1
1832,507,3.781,448.2878,191,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1833,507,3.781,450.3002,10763,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1834,507,3.781,451.3014,2950,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1841,507,3.781,466.2922,318,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1844,507,3.781,468.312,3188,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1846,507,3.781,469.3128,983,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1847,508,3.789,432.2394,2805,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1848,508,3.789,432.2902,1154,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1849,508,3.789,433.2428,652,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1850,508,3.789,433.294,408,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1855,508,3.789,436.2474,266,RLUS1353,12,ACE-4,M3,EXAMPLE_2
1859,508,3.789,448.2806,176,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1860,508,3.789,450.3004,8318,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1861,508,3.789,451.3042,2252,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1862,508,3.789,452.3044,728,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1863,508,3.789,453.3076,199,RLUS1353,12,ACE-4,M3,EXAMPLE_3
1868,508,3.789,466.2961,448,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1870,508,3.789,467.3007,263,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1871,508,3.789,468.311,2578,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1873,508,3.789,469.3144,935,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1875,509,3.796,432.2386,2621,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1877,509,3.796,433.2446,681,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1878,509,3.796,433.2905,101,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1883,509,3.796,448.2802,193,RLUS1353,12,ACE-4,M0,EXAMPLE_10
1884,509,3.796,450.3012,6332,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1885,509,3.796,451.3054,1954,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1886,509,3.796,452.3097,416,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1895,509,3.796,466.2944,518,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1896,509,3.796,467.2998,386,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1897,509,3.796,468.311,2016,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1900,510,3.803,432.2374,2461,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1901,510,3.803,432.2906,667,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1902,510,3.803,433.2417,693,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1903,510,3.803,433.2931,206,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1909,510,3.803,449.2895,129,RLUS1353,12,ACE-4,M1,EXAMPLE_10
1910,510,3.803,450.3019,7333,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1911,510,3.803,451.3048,2378,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1912,510,3.803,452.3028,320,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1914,510,3.803,467.296,307,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1915,510,3.803,468.3151,1964,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1917,510,3.803,469.3191,810,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1919,511,3.81,432.2384,2076,RLUS1353,12,ACE-4,M0,EXAMPLE_1
1920,511,3.81,432.2903,579,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1921,511,3.81,433.2444,360,RLUS1353,12,ACE-4,M1,EXAMPLE_1
1932,511,3.81,450.301,6640,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1933,511,3.81,451.306,1764,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1934,511,3.81,452.3068,277,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1938,511,3.81,466.296,1104,RLUS1353,12,ACE-4,M0,EXAMPLE_11
1939,511,3.81,467.2966,270,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1940,511,3.81,468.31,1683,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1942,511,3.81,469.3106,315,RLUS1353,12,ACE-4,M1,EXAMPLE_4
1945,512,3.817,432.2914,499,RLUS1353,12,ACE-4,M0,EXAMPLE_6
1947,512,3.817,433.2914,194,RLUS1353,12,ACE-4,M1,EXAMPLE_6
1955,512,3.817,450.3035,6418,RLUS1353,12,ACE-4,M0,EXAMPLE_3
1958,512,3.817,451.3034,1878,RLUS1353,12,ACE-4,M1,EXAMPLE_3
1959,512,3.817,452.3032,388,RLUS1353,12,ACE-4,M2,EXAMPLE_3
1965,512,3.817,467.3,189,RLUS1353,12,ACE-4,M1,EXAMPLE_11
1966,512,3.817,468.3094,1182,RLUS1353,12,ACE-4,M0,EXAMPLE_4
1968,512,3.817,469.3188,334,RLUS1353,12,ACE-4,M1,EXAMPLE_4
