scanindex,rettime,mz,intensity,organism,isotope,condition
500,3.732,433.2918,384,RLUS1353,15,GLU-4
500,3.732,434.2819,113,RLUS1353,15,GLU-4
500,3.732,435.1666,552,RLUS1353,15,GLU-4
500,3.732,436.1764,103,RLUS1353,15,GLU-4
500,3.732,437.166,440,RLUS1353,15,GLU-4
500,3.732,449.3846,121,RLUS1353,15,GLU-4
500,3.732,450.301,2042,RLUS1353,15,GLU-4
500,3.732,450.3766,129,RLUS1353,15,GLU-4
500,3.732,451.2982,2923,RLUS1353,15,GLU-4
500,3.732,452.2984,1116,RLUS1353,15,GLU-4
500,3.732,453.3094,130,RLUS1353,15,GLU-4
500,3.732,456.2769,160,RLUS1353,15,GLU-4
500,3.732,457.276,361,RLUS1353,15,GLU-4
500,3.732,466.2956,132,RLUS1353,15,GLU-4
500,3.732,467.291,248,RLUS1353,15,GLU-4
500,3.732,468.3101,841,RLUS1353,15,GLU-4
500,3.732,469.3144,978,RLUS1353,15,GLU-4
501,3.74,431.2578,120,RLUS1353,15,GLU-4
501,3.74,432.2369,586,RLUS1353,15,GLU-4
501,3.74,432.2886,481,RLUS1353,15,GLU-4
501,3.74,433.2836,991,RLUS1353,15,GLU-4
501,3.74,434.2935,361,RLUS1353,15,GLU-4
501,3.74,435.1706,341,RLUS1353,15,GLU-4
501,3.74,436.1623,163,RLUS1353,15,GLU-4
501,3.74,437.1722,338,RLUS1353,15,GLU-4
501,3.74,448.2858,280,RLUS1353,15,GLU-4
501,3.74,449.2884,205,RLUS1353,15,GLU-4
501,3.74,450.3014,8785,RLUS1353,15,GLU-4
501,3.74,451.2988,11030,RLUS1353,15,GLU-4
501,3.74,452.3007,3538,RLUS1353,15,GLU-4
501,3.74,453.3061,603,RLUS1353,15,GLU-4
501,3.74,454.296,108,RLUS1353,15,GLU-4
501,3.74,456.2732,269,RLUS1353,15,GLU-4
501,3.74,457.2693,392,RLUS1353,15,GLU-4
501,3.74,459.232,113,RLUS1353,15,GLU-4
501,3.74,460.2222,134,RLUS1353,15,GLU-4
501,3.74,466.2922,328,RLUS1353,15,GLU-4
501,3.74,467.2957,488,RLUS1353,15,GLU-4
501,3.74,468.3095,3490,RLUS1353,15,GLU-4
501,3.74,469.3099,4227,RLUS1353,15,GLU-4
502,3.747,432.2374,372,RLUS1353,15,GLU-4
502,3.747,432.2888,1949,RLUS1353,15,GLU-4
502,3.747,433.2866,3148,RLUS1353,15,GLU-4
502,3.747,434.2916,630,RLUS1353,15,GLU-4
502,3.747,435.1676,643,RLUS1353,15,GLU-4
502,3.747,436.1658,113,RLUS1353,15,GLU-4
502,3.747,437.1594,289,RLUS1353,15,GLU-4
502,3.747,437.2441,106,RLUS1353,15,GLU-4
502,3.747,447.4362,127,RLUS1353,15,GLU-4
502,3.747,448.2868,294,RLUS1353,15,GLU-4
502,3.747,449.2829,491,RLUS1353,15,GLU-4
502,3.747,450.2398,124,RLUS1353,15,GLU-4
502,3.747,450.3018,20236,RLUS1353,15,GLU-4
502,3.747,451.2998,27385,RLUS1353,15,GLU-4
502,3.747,452.3012,7992,RLUS1353,15,GLU-4
502,3.747,453.189,137,RLUS1353,15,GLU-4
502,3.747,453.305,1198,RLUS1353,15,GLU-4
502,3.747,454.308,265,RLUS1353,15,GLU-4
502,3.747,456.2707,149,RLUS1353,15,GLU-4
502,3.747,457.2629,143,RLUS1353,15,GLU-4
502,3.747,460.2342,191,RLUS1353,15,GLU-4
502,3.747,464.109,114,RLUS1353,15,GLU-4
502,3.747,465.2854,104,RLUS1353,15,GLU-4
502,3.747,466.3012,285,RLUS1353,15,GLU-4
502,3.747,467.2944,795,RLUS1353,15,GLU-4
502,3.747,468.3116,7670,RLUS1353,15,GLU-4
502,3.747,469.309,10195,RLUS1353,15,GLU-4
503,3.754,431.2755,111,RLUS1353,15,GLU-4
503,3.754,432.2903,3310,RLUS1353,15,GLU-4
503,3.754,433.287,5026,RLUS1353,15,GLU-4
503,3.754,434.2101,101,RLUS1353,15,GLU-4
503,3.754,434.2919,1292,RLUS1353,15,GLU-4
503,3.754,435.1669,877,RLUS1353,15,GLU-4
503,3.754,435.2972,231,RLUS1353,15,GLU-4
503,3.754,436.1663,169,RLUS1353,15,GLU-4
503,3.754,437.1624,312,RLUS1353,15,GLU-4
503,3.754,438.1663,114,RLUS1353,15,GLU-4
503,3.754,448.2856,428,RLUS1353,15,GLU-4
503,3.754,449.2838,785,RLUS1353,15,GLU-4
503,3.754,450.3008,30928,RLUS1353,15,GLU-4
503,3.754,451.299,41827,RLUS1353,15,GLU-4
503,3.754,452.3016,10918,RLUS1353,15,GLU-4
503,3.754,453.306,1773,RLUS1353,15,GLU-4
503,3.754,454.3029,185,RLUS1353,15,GLU-4
503,3.754,460.2326,158,RLUS1353,15,GLU-4
503,3.754,464.2786,101,RLUS1353,15,GLU-4
503,3.754,465.2809,111,RLUS1353,15,GLU-4
503,3.754,466.296,794,RLUS1353,15,GLU-4
503,3.754,467.2938,881,RLUS1353,15,GLU-4
503,3.754,468.3102,9615,RLUS1353,15,GLU-4
503,3.754,469.108,102,RLUS1353,15,GLU-4
503,3.754,469.169,122,RLUS1353,15,GLU-4
503,3.754,469.3093,14050,RLUS1353,15,GLU-4
504,3.761,432.2447,219,RLUS1353,15,GLU-4
504,3.761,432.2894,2789,RLUS1353,15,GLU-4
504,3.761,433.2878,3192,RLUS1353,15,GLU-4
504,3.761,434.2934,1008,RLUS1353,15,GLU-4
504,3.761,435.1142,101,RLUS1353,15,GLU-4
504,3.761,435.1652,963,RLUS1353,15,GLU-4
504,3.761,436.171,122,RLUS1353,15,GLU-4
504,3.761,437.1614,576,RLUS1353,15,GLU-4
504,3.761,444.7603,105,RLUS1353,15,GLU-4
504,3.761,448.2866,203,RLUS1353,15,GLU-4
504,3.761,449.286,372,RLUS1353,15,GLU-4
504,3.761,450.2336,159,RLUS1353,15,GLU-4
504,3.761,450.3014,25890,RLUS1353,15,GLU-4
504,3.761,451.2994,35510,RLUS1353,15,GLU-4
504,3.761,452.3032,9651,RLUS1353,15,GLU-4
504,3.761,453.3072,1504,RLUS1353,15,GLU-4
504,3.761,454.3102,386,RLUS1353,15,GLU-4
504,3.761,464.2798,197,RLUS1353,15,GLU-4
504,3.761,465.2826,245,RLUS1353,15,GLU-4
504,3.761,466.2929,814,RLUS1353,15,GLU-4
504,3.761,467.2971,1033,RLUS1353,15,GLU-4
504,3.761,468.3113,8544,RLUS1353,15,GLU-4
504,3.761,469.31,12044,RLUS1353,15,GLU-4
505,3.768,432.2909,1564,RLUS1353,15,GLU-4
505,3.768,433.2892,1757,RLUS1353,15,GLU-4
505,3.768,434.2913,704,RLUS1353,15,GLU-4
505,3.768,435.1683,479,RLUS1353,15,GLU-4
505,3.768,435.3011,176,RLUS1353,15,GLU-4
505,3.768,436.1676,166,RLUS1353,15,GLU-4
505,3.768,437.1665,453,RLUS1353,15,GLU-4
505,3.768,438.1758,161,RLUS1353,15,GLU-4
505,3.768,448.2927,190,RLUS1353,15,GLU-4
505,3.768,450.3015,14615,RLUS1353,15,GLU-4
505,3.768,450.7313,109,RLUS1353,15,GLU-4
505,3.768,451.2994,18909,RLUS1353,15,GLU-4
505,3.768,452.303,5355,RLUS1353,15,GLU-4
505,3.768,453.306,1090,RLUS1353,15,GLU-4
505,3.768,465.2768,208,RLUS1353,15,GLU-4
505,3.768,466.298,457,RLUS1353,15,GLU-4
505,3.768,467.2955,533,RLUS1353,15,GLU-4
505,3.768,468.3102,4290,RLUS1353,15,GLU-4
505,3.768,469.31,5304,RLUS1353,15,GLU-4
506,3.775,432.2902,634,RLUS1353,15,GLU-4
506,3.775,433.2896,852,RLUS1353,15,GLU-4
506,3.775,434.2947,307,RLUS1353,15,GLU-4
506,3.775,435.1676,571,RLUS1353,15,GLU-4
506,3.775,436.1694,197,RLUS1353,15,GLU-4
506,3.775,437.1715,250,RLUS1353,15,GLU-4
506,3.775,448.5478,105,RLUS1353,15,GLU-4
506,3.775,449.2922,113,RLUS1353,15,GLU-4
506,3.775,450.3012,6180,RLUS1353,15,GLU-4
506,3.775,451.2992,7608,RLUS1353,15,GLU-4
506,3.775,452.3026,2267,RLUS1353,15,GLU-4
506,3.775,453.2974,450,RLUS1353,15,GLU-4
506,3.775,464.279,175,RLUS1353,15,GLU-4
506,3.775,465.3268,105,RLUS1353,15,GLU-4
506,3.775,466.2976,296,RLUS1353,15,GLU-4
506,3.775,467.2998,325,RLUS1353,15,GLU-4
506,3.775,468.3099,2460,RLUS1353,15,GLU-4
506,3.775,469.309,3031,RLUS1353,15,GLU-4
506,3.775,470.1436,125,RLUS1353,15,GLU-4
507,3.782,432.2837,145,RLUS1353,15,GLU-4
507,3.782,433.286,265,RLUS1353,15,GLU-4
507,3.782,434.1776,102,RLUS1353,15,GLU-4
507,3.782,434.2894,110,RLUS1353,15,GLU-4
507,3.782,435.1694,591,RLUS1353,15,GLU-4
507,3.782,436.1768,220,RLUS1353,15,GLU-4
507,3.782,437.1667,392,RLUS1353,15,GLU-4
507,3.782,438.1747,108,RLUS1353,15,GLU-4
507,3.782,450.3012,3580,RLUS1353,15,GLU-4
507,3.782,451.2984,5008,RLUS1353,15,GLU-4
507,3.782,452.3038,1185,RLUS1353,15,GLU-4
507,3.782,454.3104,139,RLUS1353,15,GLU-4
507,3.782,456.2593,115,RLUS1353,15,GLU-4
507,3.782,465.285,135,RLUS1353,15,GLU-4
507,3.782,466.2918,255,RLUS1353,15,GLU-4
507,3.782,467.294,388,RLUS1353,15,GLU-4
507,3.782,468.3102,1390,RLUS1353,15,GLU-4
507,3.782,469.1607,104,RLUS1353,15,GLU-4
507,3.782,469.307,1650,RLUS1353,15,GLU-4
508,3.79,432.2428,106,RLUS1353,15,GLU-4
508,3.79,432.29,431,RLUS1353,15,GLU-4
508,3.79,433.2912,307,RLUS1353,15,GLU-4
508,3.79,434.2932,133,RLUS1353,15,GLU-4
508,3.79,435.171,575,RLUS1353,15,GLU-4
508,3.79,435.2327,144,RLUS1353,15,GLU-4
508,3.79,436.1728,107,RLUS1353,15,GLU-4
508,3.79,436.2482,127,RLUS1353,15,GLU-4
508,3.79,437.1644,511,RLUS1353,15,GLU-4
508,3.79,450.3008,2610,RLUS1353,15,GLU-4
508,3.79,451.3002,3775,RLUS1353,15,GLU-4
508,3.79,452.302,1098,RLUS1353,15,GLU-4
508,3.79,453.3114,131,RLUS1353,15,GLU-4
508,3.79,454.3091,124,RLUS1353,15,GLU-4
508,3.79,464.2675,125,RLUS1353,15,GLU-4
508,3.79,466.2948,516,RLUS1353,15,GLU-4
508,3.79,467.294,342,RLUS1353,15,GLU-4
508,3.79,468.3092,1046,RLUS1353,15,GLU-4
508,3.79,469.1598,119,RLUS1353,15,GLU-4
508,3.79,469.3062,1487,RLUS1353,15,GLU-4
509,3.797,432.2928,140,RLUS1353,15,GLU-4
509,3.797,433.2883,405,RLUS1353,15,GLU-4
509,3.797,434.2304,149,RLUS1353,15,GLU-4
509,3.797,434.3015,102,RLUS1353,15,GLU-4
509,3.797,435.1678,472,RLUS1353,15,GLU-4
509,3.797,435.2306,176,RLUS1353,15,GLU-4
509,3.797,436.1736,134,RLUS1353,15,GLU-4
509,3.797,437.1688,331,RLUS1353,15,GLU-4
509,3.797,450.2996,2367,RLUS1353,15,GLU-4
509,3.797,451.2994,3252,RLUS1353,15,GLU-4
509,3.797,452.302,804,RLUS1353,15,GLU-4
509,3.797,453.3036,217,RLUS1353,15,GLU-4
509,3.797,457.2796,141,RLUS1353,15,GLU-4
509,3.797,465.2772,133,RLUS1353,15,GLU-4
509,3.797,466.2958,672,RLUS1353,15,GLU-4
509,3.797,467.2966,694,RLUS1353,15,GLU-4
509,3.797,468.3112,1033,RLUS1353,15,GLU-4
509,3.797,469.3103,1255,RLUS1353,15,GLU-4
510,3.804,431.2494,119,RLUS1353,15,GLU-4
510,3.804,432.2944,287,RLUS1353,15,GLU-4
510,3.804,433.2864,465,RLUS1353,15,GLU-4
510,3.804,435.1702,692,RLUS1353,15,GLU-4
510,3.804,435.2206,113,RLUS1353,15,GLU-4
510,3.804,437.1653,209,RLUS1353,15,GLU-4
510,3.804,450.3008,2457,RLUS1353,15,GLU-4
510,3.804,451.298,3534,RLUS1353,15,GLU-4
510,3.804,452.3044,911,RLUS1353,15,GLU-4
510,3.804,453.3032,155,RLUS1353,15,GLU-4
510,3.804,465.2794,146,RLUS1353,15,GLU-4
510,3.804,466.298,713,RLUS1353,15,GLU-4
510,3.804,467.293,598,RLUS1353,15,GLU-4
510,3.804,468.1562,112,RLUS1353,15,GLU-4
510,3.804,468.3116,1111,RLUS1353,15,GLU-4
510,3.804,469.3102,943,RLUS1353,15,GLU-4
511,3.811,432.2992,237,RLUS1353,15,GLU-4
511,3.811,433.2843,164,RLUS1353,15,GLU-4
511,3.811,434.2912,103,RLUS1353,15,GLU-4
511,3.811,435.1684,687,RLUS1353,15,GLU-4
511,3.811,436.167,254,RLUS1353,15,GLU-4
511,3.811,436.2482,111,RLUS1353,15,GLU-4
511,3.811,437.1668,671,RLUS1353,15,GLU-4
511,3.811,438.1644,144,RLUS1353,15,GLU-4
511,3.811,448.2882,132,RLUS1353,15,GLU-4
511,3.811,450.3004,2282,RLUS1353,15,GLU-4
511,3.811,451.3005,2653,RLUS1353,15,GLU-4
511,3.811,452.3016,855,RLUS1353,15,GLU-4
511,3.811,453.296,120,RLUS1353,15,GLU-4
511,3.811,466.293,456,RLUS1353,15,GLU-4
511,3.811,467.2918,476,RLUS1353,15,GLU-4
511,3.811,468.308,725,RLUS1353,15,GLU-4
511,3.811,469.3108,768,RLUS1353,15,GLU-4
512,3.818,432.2935,126,RLUS1353,15,GLU-4
512,3.818,433.284,346,RLUS1353,15,GLU-4
512,3.818,434.2895,113,RLUS1353,15,GLU-4
512,3.818,435.1702,618,RLUS1353,15,GLU-4
512,3.818,436.1878,165,RLUS1353,15,GLU-4
512,3.818,436.9582,144,RLUS1353,15,GLU-4
512,3.818,437.1668,299,RLUS1353,15,GLU-4
512,3.818,448.2772,106,RLUS1353,15,GLU-4
512,3.818,449.2852,139,RLUS1353,15,GLU-4
512,3.818,450.2994,1950,RLUS1353,15,GLU-4
512,3.818,451.3002,2574,RLUS1353,15,GLU-4
512,3.818,452.302,613,RLUS1353,15,GLU-4
512,3.818,465.2748,113,RLUS1353,15,GLU-4
512,3.818,466.2986,329,RLUS1353,15,GLU-4
512,3.818,467.2982,314,RLUS1353,15,GLU-4
512,3.818,468.3085,776,RLUS1353,15,GLU-4
512,3.818,469.3112,889,RLUS1353,15,GLU-4
